Date,Close,High,Low,Open,Volume
2011/2/1,6.38,6.418,6.303,6.303,1777102
2011/2/9,6.495,6.62,6.322,6.341,3813892
2011/2/10,6.697,6.745,6.447,6.447,3436866
2011/2/11,6.591,6.697,6.533,6.697,3525423
2011/2/14,6.678,6.726,6.62,6.62,3712330
2011/2/15,7.35,7.35,6.899,6.918,13013175
2011/2/16,7.389,7.446,7.187,7.35,14090570
2011/2/17,7.235,7.389,7.12,7.35,7941795
2011/2/18,7.062,7.206,7.014,7.196,5890163
2011/2/21,7.177,7.187,6.995,7.033,4094797
2011/2/22,6.889,7.177,6.86,7.177,5375813
2011/2/23,7.014,7.062,6.841,6.841,3264879
2011/2/24,7.1,7.148,6.956,7.014,4581302
2011/2/25,7.158,7.264,7.052,7.12,6110744
2011/2/28,7.187,7.196,7.014,7.11,4982639
2011/3/1,7.235,7.273,7.1,7.177,5565913
2011/3/2,7.148,7.216,7.014,7.148,4251258
2011/3/3,7.033,7.206,6.995,7.148,3947159
2011/3/4,7.129,7.139,6.966,7.004,3218717
2011/3/7,7.225,7.264,7.11,7.187,6292127
2011/3/8,7.273,7.283,7.148,7.225,4186173
2011/3/9,7.408,7.446,7.196,7.264,7844262
2011/3/10,7.494,7.734,7.341,7.465,13834864
2011/3/11,7.456,7.571,7.398,7.465,7074437
2011/3/14,7.619,7.686,7.35,7.417,7235981
2011/3/15,7.465,7.658,7.35,7.59,7464152
2011/3/16,7.61,7.658,7.427,7.437,5505663
2011/3/17,7.763,7.946,7.465,7.542,13407267
2011/3/18,7.562,7.821,7.494,7.782,8663109
2011/3/21,7.456,7.59,7.302,7.552,6680100
2011/3/22,7.408,7.485,7.36,7.485,3192593
2011/3/23,7.485,7.494,7.36,7.398,3710239
2011/3/24,7.398,7.485,7.379,7.485,3502705
2011/3/25,7.504,7.523,7.36,7.398,4715773
2011/3/28,7.619,7.638,7.398,7.446,5595451
2011/3/29,7.677,7.782,7.542,7.619,8481501
2011/3/30,7.648,7.898,7.629,7.677,7724730
2011/3/31,7.321,7.667,7.302,7.648,5561241
2011/4/1,7.273,7.379,7.225,7.312,3697204
2011/4/6,8.003,8.003,7.292,7.292,29591302
2011/4/7,7.907,8.061,7.84,7.994,15144713
2011/4/8,8.003,8.013,7.821,7.907,11301933
2011/4/11,7.686,7.984,7.638,7.984,14761851
2011/4/12,7.802,7.821,7.542,7.629,9237885
2011/4/13,7.782,7.831,7.648,7.677,7048888
2011/4/14,7.542,7.782,7.533,7.763,8544507
2011/4/15,7.629,7.677,7.456,7.504,6091047
2011/4/18,7.677,7.715,7.513,7.571,5411770
2011/4/19,7.523,7.629,7.398,7.619,5947094
2011/4/20,7.552,7.59,7.446,7.494,4201957
2011/4/21,7.667,7.734,7.523,7.552,6599773
2011/4/22,7.6,7.744,7.562,7.686,4831949
2011/4/25,7.389,7.638,7.341,7.638,4853820
2011/4/26,7.638,7.859,7.446,7.485,15475630
2011/4/27,7.552,7.831,7.427,7.6,9525549
2011/4/28,7.456,7.715,7.398,7.581,8039670
2011/4/29,7.033,7.398,6.783,7.398,12225024
2011/5/3,7.033,7.033,7.033,7.033,0
2011/5/4,6.937,7.244,6.899,7.12,6038207
2011/5/5,6.985,7.081,6.889,6.937,2698266
2011/5/6,7.033,7.071,6.899,6.937,2894351
2011/5/9,7.081,7.158,7.004,7.052,2482276
2011/5/10,7.11,7.139,6.995,7.081,2508527
2011/5/11,7.177,7.177,7.071,7.1,3094054
2011/5/12,7.023,7.168,7.014,7.12,3032249
2011/5/13,7.11,7.139,6.927,6.995,3386674
2011/5/16,7.033,7.1,6.985,7.091,2568474
2011/5/17,7.129,7.196,7.014,7.014,4797056
2011/5/18,7.562,7.811,7.129,7.158,15599446
2011/5/19,7.59,7.792,7.456,7.494,9602183
2011/5/20,7.59,7.754,7.408,7.686,7333584
2011/5/23,8.148,8.349,7.821,7.821,46535704
2011/5/24,7.677,7.965,7.542,7.965,25463051
2011/5/25,8.445,8.445,7.619,7.686,25022059
2011/5/26,9.291,9.291,8.82,8.907,87162237
2011/5/27,8.359,8.935,8.359,8.935,51733158
2011/5/30,7.888,8.388,7.706,8.052,30173653
2011/5/31,8.455,8.676,7.831,7.859,38357662
2011/6/1,8.666,8.955,8.119,8.167,43247277
2011/6/2,8.369,8.551,8.023,8.455,30971119
2011/6/3,8.57,8.763,8.186,8.244,28004906
2011/6/7,8.666,9.003,8.551,8.686,29016031
2011/6/8,8.887,9.272,8.369,8.445,41666026
2011/6/9,8.609,9.003,8.57,8.743,29534691
2011/6/10,8.186,8.551,7.936,8.542,25193868
2011/6/13,7.888,8.032,7.773,7.975,15459617
2011/6/14,8.042,8.157,7.888,7.936,12830814
2011/6/15,8.061,8.205,7.879,7.975,13897891
2011/6/16,7.417,7.955,7.379,7.888,19071602
2011/6/17,7.148,7.513,7.139,7.408,10358222
2011/6/20,7.225,7.244,6.975,7.129,9929983
2011/6/21,7.264,7.273,7.091,7.254,7494907
2011/6/22,7.35,7.446,7.158,7.273,10420232
2011/6/23,7.35,7.398,7.148,7.225,9073385
2011/6/24,7.456,7.562,7.244,7.292,12678090
2011/6/27,7.59,7.667,7.379,7.437,12420641
2011/6/28,7.552,7.658,7.465,7.552,8842172
2011/6/29,7.302,7.648,7.283,7.542,8393049
2011/6/30,7.379,7.465,7.283,7.283,7573931
2011/7/1,7.465,7.562,7.408,7.485,7272271
2011/7/4,7.619,7.667,7.465,7.465,12448349
2011/7/5,7.773,7.792,7.533,7.571,15096971
2011/7/6,7.859,7.927,7.619,7.744,13435604
2011/7/7,7.706,7.917,7.696,7.802,10948679
2011/7/8,7.677,7.763,7.59,7.706,6707107
2011/7/11,7.936,8.003,7.542,7.61,15156124
2011/7/12,7.888,8.032,7.744,7.84,12480075
2011/7/13,7.984,8.061,7.84,7.84,9705735
2011/7/14,7.955,8.042,7.84,7.955,7682076
2011/7/15,7.965,7.975,7.84,7.907,7822540
2011/7/18,7.984,8.119,7.907,7.994,9322391
2011/7/19,7.802,7.936,7.744,7.917,8414347
2011/7/20,7.975,8.013,7.792,7.85,9747437
2011/7/21,8.109,8.311,7.888,7.975,17864278
2011/7/22,8.042,8.148,7.975,8.09,9267861
2011/7/25,7.475,8.032,7.369,8.013,11777378
2011/7/26,7.552,7.629,7.446,7.475,6103358
2011/7/27,7.6,7.629,7.427,7.513,5776402
2011/7/28,7.398,7.513,7.321,7.504,7200512
2011/7/29,7.35,7.523,7.312,7.36,4802085
2011/8/1,7.35,7.427,7.225,7.389,3971665
2011/8/2,7.12,7.379,6.995,7.35,7104140
2011/8/3,7.1,7.129,6.995,7.023,4119978
2011/8/4,7.158,7.235,7.1,7.139,3974542
2011/8/5,6.956,7.033,6.783,6.87,5052406
2011/8/8,6.802,6.985,6.418,6.812,10154591
2011/8/9,6.678,6.754,6.332,6.601,4306710
2011/8/10,6.726,6.87,6.697,6.802,5666075
2011/8/11,6.889,6.966,6.447,6.524,5490093
2011/8/12,6.927,7.062,6.87,6.918,4442170
2011/8/15,6.995,7.014,6.889,6.937,3365443
2011/8/16,6.985,7.12,6.918,6.995,4019769
2011/8/17,7.091,7.158,6.937,6.937,5727362
2011/8/18,6.908,7.12,6.899,7.071,4377785
2011/8/19,6.899,6.908,6.639,6.716,3638409
2011/8/22,7.379,7.59,6.985,6.995,25179319
2011/8/23,7.389,7.417,7.206,7.369,7819343
2011/8/24,7.216,7.513,7.196,7.494,7194942
2011/8/25,7.302,7.379,7.148,7.283,6339206
2011/8/26,7.427,7.552,7.254,7.302,7631126
2011/8/29,7.456,7.936,7.437,7.619,18263746
2011/8/30,7.254,7.513,7.235,7.389,7920718
2011/8/31,7.11,7.292,7.091,7.264,5687239
2011/9/1,7.158,7.273,7.052,7.12,3911043
2011/9/2,7.1,7.206,7.023,7.187,2744825
2011/9/5,6.802,7.014,6.793,7.014,3773935
2011/9/6,6.851,6.86,6.726,6.774,2794802
2011/9/7,6.966,6.975,6.822,6.908,3035156
2011/9/8,6.754,7.043,6.745,6.966,3707143
2011/9/9,6.822,6.927,6.745,6.754,2273828
2011/9/13,6.802,6.822,6.639,6.726,1847910
2011/9/14,6.822,6.841,6.658,6.822,2047852
2011/9/15,6.802,6.937,6.783,6.841,2238896
2011/9/16,6.908,6.918,6.812,6.87,2389170
2011/9/19,6.754,6.889,6.745,6.879,2065152
2011/9/20,6.774,6.822,6.697,6.735,1790251
2011/9/21,6.899,6.937,6.706,6.754,3199584
2011/9/22,7.091,7.542,6.774,6.87,11691238
2011/9/23,6.889,7.014,6.716,6.918,6479622
2011/9/26,6.716,6.927,6.687,6.822,3552909
2011/9/27,6.793,6.822,6.639,6.754,2385300
2011/9/28,6.524,6.841,6.485,6.774,2836540
2011/9/29,6.312,6.581,6.303,6.524,2615197
2011/9/30,6.322,6.428,6.274,6.341,1871910
2011/10/10,6.37,6.418,6.322,6.322,1512471
2011/10/11,6.37,6.37,6.37,6.37,0
2011/10/12,6.524,6.601,6.293,6.341,2447078
2011/10/13,6.591,6.63,6.505,6.533,2171989
2011/10/14,6.601,6.639,6.543,6.61,1422957
2011/10/17,6.62,6.697,6.572,6.62,1386430
2011/10/18,6.361,6.581,6.361,6.562,1784146
2011/10/19,6.38,6.418,6.293,6.389,1182055
2011/10/20,6.063,6.351,6.063,6.351,2500559
2011/10/21,5.947,6.111,5.919,6.024,1308293
2011/10/24,6.024,6.034,5.765,5.967,2070647
2011/10/25,6.168,6.226,5.976,5.976,2191305
2011/10/26,6.159,6.332,6.072,6.12,2486075
2011/10/27,6.178,6.312,6.14,6.216,1585981
2011/10/28,6.322,6.361,6.216,6.255,2367211
2011/10/31,6.389,6.543,6.341,6.389,3147496
2011/11/1,6.332,6.428,6.264,6.312,2417640
2011/11/2,6.418,6.428,6.168,6.226,2769898
2011/11/3,6.428,6.533,6.418,6.447,4214568
2011/11/4,6.668,6.831,6.437,6.466,8782133
2011/11/7,6.601,6.697,6.562,6.639,3580571
2011/11/8,6.485,6.658,6.447,6.601,2756987
2011/11/9,6.735,7.091,6.639,6.639,10601777
2011/11/10,6.514,6.63,6.466,6.533,5523242
2011/11/11,6.581,6.764,6.485,6.505,4524421
2011/11/14,6.745,6.774,6.591,6.63,4713333
2011/11/15,6.726,6.802,6.706,6.802,3994433
2011/11/16,6.87,7.014,6.63,6.726,10516390
2011/11/17,6.697,6.87,6.678,6.745,5809727
2011/11/18,6.399,6.649,6.341,6.581,4429213
2011/11/21,6.409,6.447,6.293,6.409,2497736
2011/11/22,6.437,6.524,6.332,6.38,2534504
2011/11/23,6.37,6.505,6.351,6.476,2482123
2011/11/24,6.38,6.389,6.13,6.322,2744479
2011/11/25,6.418,6.62,6.389,6.476,3988507
2011/11/28,6.601,6.63,6.303,6.341,4879621
2011/11/29,6.668,6.735,6.533,6.63,4454859
2011/11/30,6.668,6.668,6.668,6.668,0
2011/12/1,6.726,6.841,6.572,6.668,9113138
2011/12/2,6.312,6.62,6.312,6.562,6151002
2011/12/5,6.188,6.341,6.024,6.264,3655694
2011/12/6,6.168,6.236,6.034,6.13,1746772
2011/12/7,6.168,6.245,6.101,6.188,1146301
2011/12/8,6.13,6.216,5.967,6.149,2031162
2011/12/9,5.976,6.13,5.861,6.082,2560832
2011/12/12,5.899,5.995,5.861,5.976,1605342
2011/12/13,5.65,5.851,5.573,5.832,3628682
2011/12/14,5.477,5.698,5.467,5.592,1836136
2011/12/15,5.409,5.496,5.332,5.457,2461773
2011/12/16,5.525,5.534,5.39,5.39,1553004
2011/12/19,5.563,5.601,5.409,5.496,1678123
2011/12/20,5.477,5.64,5.457,5.573,2266717
2011/12/21,5.284,5.534,5.284,5.525,2059400
2011/12/22,5.054,5.275,4.929,5.256,2861094
2011/12/23,5.121,5.208,5.054,5.092,1794429
2011/12/26,5.16,5.304,5.14,5.169,2391129
2011/12/27,5.025,5.179,5.006,5.169,1518129
2011/12/28,4.9,5.006,4.804,5.006,2384079
2011/12/29,4.948,5.044,4.9,4.91,2051158
2011/12/30,5.035,5.054,4.977,5.035,2136265
2012/1/4,4.91,5.111,4.9,5.092,1495507
2012/1/5,4.698,4.91,4.679,4.91,2394966
2012/1/6,4.698,4.708,4.516,4.65,2134199
2012/1/9,4.929,4.948,4.65,4.698,2284578
2012/1/10,5.102,5.121,4.862,4.929,4073600
2012/1/11,5.063,5.131,5.006,5.083,2433823
2012/1/12,5.054,5.121,5.015,5.025,1752044
2012/1/13,5.025,5.179,4.958,5.083,2884825
2012/1/16,4.794,5.035,4.766,4.958,1659769
2012/1/17,5.054,5.063,4.785,4.785,1977373
2012/1/18,5.083,5.275,4.996,5.035,3674980
2012/1/19,5.083,5.14,4.977,5.015,1593263
2012/1/20,5.131,5.179,5.073,5.131,1856152
2012/1/30,5.131,5.217,5.121,5.208,1659015
2012/1/31,5.102,5.198,5.083,5.15,2460038
2012/2/1,5.025,5.15,5.006,5.102,1815286
2012/2/2,5.131,5.14,5.035,5.044,2036078
2012/2/3,5.179,5.198,5.044,5.121,2719108
2012/2/6,5.236,5.265,5.15,5.198,2947020
2012/2/7,5.092,5.236,5.044,5.236,3199415
2012/2/8,5.217,5.227,5.044,5.092,3721509
2012/2/9,5.246,5.294,5.188,5.217,4131663
2012/2/10,5.323,5.409,5.227,5.265,4775767
2012/2/13,5.4,5.4,5.256,5.284,4222434
2012/2/14,5.352,5.409,5.304,5.38,5441036
2012/2/15,5.467,5.496,5.304,5.342,4759873
2012/2/16,5.486,5.505,5.361,5.429,4207470
2012/2/17,5.486,5.592,5.448,5.448,5332975
2012/2/20,5.515,5.582,5.448,5.534,4579425
2012/2/21,5.534,5.573,5.4,5.496,3352040
2012/2/22,5.592,5.601,5.486,5.563,3497457
2012/2/23,5.563,5.63,5.505,5.621,3510105
2012/2/24,5.592,5.621,5.525,5.582,4372430
2012/2/27,5.621,5.707,5.582,5.611,8034009
2012/2/28,5.563,5.621,5.515,5.611,4601811
2012/2/29,5.448,5.592,5.419,5.592,3754258
2012/3/1,5.477,5.505,5.429,5.448,2904111
2012/3/2,5.544,5.573,5.477,5.486,6334650
2012/3/5,5.534,5.601,5.505,5.573,5699375
2012/3/6,5.457,5.553,5.409,5.534,6238872
2012/3/7,5.419,5.486,5.39,5.39,5207223
2012/3/8,5.909,5.957,5.419,5.429,29589542
2012/3/9,5.861,5.909,5.698,5.784,22147455
2012/3/12,5.774,5.832,5.726,5.794,9275595
2012/3/13,5.813,5.87,5.726,5.765,10110308
2012/3/14,5.448,5.88,5.409,5.861,11754568
2012/3/15,5.842,5.957,5.419,5.457,24238464
2012/3/16,6.043,6.178,5.746,5.784,27636802
2012/3/19,6.072,6.082,5.87,6.024,12774193
2012/3/20,5.89,6.034,5.88,6.034,9395691
2012/3/21,5.851,5.957,5.669,5.928,11601647
2012/3/22,5.784,5.851,5.707,5.784,5101349
2012/3/23,5.64,5.774,5.573,5.765,5874027
2012/3/26,5.707,5.707,5.544,5.63,4408519
2012/3/27,5.717,5.842,5.669,5.717,5391791
2012/3/28,5.294,5.717,5.284,5.707,7117343
2012/3/29,5.15,5.361,5.063,5.246,4583166
2012/3/30,5.006,5.227,4.871,5.169,7385391
2012/4/5,5.16,5.179,4.967,5.025,5273931
2012/4/6,5.38,5.419,5.121,5.169,9815975
2012/4/9,5.352,5.457,5.265,5.332,5045230
2012/4/10,5.4,5.409,5.073,5.342,5163903
2012/4/11,5.39,5.4,5.246,5.246,3976795
2012/4/12,5.429,5.448,5.14,5.352,8435147
2012/4/13,5.515,5.553,5.332,5.409,7960031
2012/4/16,5.505,5.544,5.4,5.429,4555978
2012/4/17,5.352,5.515,5.304,5.477,4728860
2012/4/18,5.89,5.89,5.361,5.419,40526226
2012/4/19,5.87,6.005,5.717,5.755,19460576
2012/4/20,6.457,6.457,5.573,5.746,61248276
2012/4/23,6.476,6.581,6.322,6.341,52599344
2012/4/24,6.409,6.543,6.072,6.37,21570905
2012/4/25,6.457,6.543,6.207,6.341,29650846
2012/4/26,6.466,6.706,6.293,6.37,33675276
2012/4/27,6.351,6.543,6.245,6.293,20552949
2012/5/2,6.236,6.457,6.207,6.437,13745784
2012/5/3,6.236,6.236,6.236,6.236,0
2012/5/4,6.543,6.726,6.12,6.236,36953942
2012/5/7,6.476,6.543,6.303,6.543,11445169
2012/5/8,7.12,7.12,6.409,6.466,78189319
2012/5/9,7.014,7.206,6.802,6.927,32646538
2012/5/10,7.35,7.465,6.889,6.985,55244987
2012/5/11,7.283,7.513,7.081,7.206,45391329
2012/5/14,7.244,7.341,7.091,7.264,29648856
2012/5/15,7.273,7.312,6.947,7.12,12704993
2012/5/16,7.206,7.254,7.1,7.254,9520695
2012/5/17,7.927,7.927,7.139,7.148,78216679
2012/5/18,7.927,8.09,7.571,7.879,71014055
2012/5/21,7.792,8.119,7.667,7.927,51103446
2012/5/22,7.283,7.744,7.206,7.715,77312032
2012/5/23,6.985,7.235,6.774,7.235,64632030
2012/5/24,6.802,6.985,6.783,6.937,27557427
2012/5/25,6.678,6.918,6.581,6.822,23304977
2012/5/28,6.793,6.822,6.62,6.678,22701927
2012/5/29,6.802,6.86,6.649,6.783,23115745
2012/5/30,6.764,6.87,6.697,6.774,16090339
2012/5/31,6.812,6.851,6.687,6.726,14355380
2012/6/1,6.639,6.86,6.62,6.831,16419054
2012/6/4,6.245,6.524,6.236,6.524,16665084
2012/6/5,6.361,6.399,6.168,6.255,13492568
2012/6/6,6.284,6.418,6.255,6.361,8150121
2012/6/7,6.072,6.409,6.053,6.38,9807361
2012/6/8,6.082,6.264,6.063,6.159,9011472
2012/6/11,6.236,6.245,6.063,6.072,6827019
2012/6/12,6.149,6.264,6.13,6.207,5768103
2012/6/13,6.293,6.293,6.13,6.168,8495237
2012/6/14,6.322,6.466,6.226,6.274,13397322
2012/6/15,6.485,6.706,6.437,6.476,22163874
2012/6/18,6.447,6.505,6.332,6.495,10763230
2012/6/19,6.284,6.409,6.255,6.399,7088802
2012/6/20,6.111,6.322,6.091,6.322,7455007
2012/6/21,5.976,6.111,5.967,6.063,5297621
2012/6/25,5.794,5.947,5.774,5.947,5418057
2012/6/26,5.851,5.861,5.717,5.736,4884689
2012/6/27,5.765,5.88,5.746,5.832,4002449
2012/6/28,5.611,5.813,5.573,5.813,6551723
2012/6/29,5.659,5.688,5.534,5.563,3631157
2012/7/2,5.832,5.919,5.678,5.726,6828987
2012/7/3,5.803,5.89,5.784,5.803,4675923
2012/7/4,5.928,5.995,5.822,5.822,9297667
2012/7/5,5.688,5.909,5.669,5.909,5563466
2012/7/6,5.909,5.919,5.688,5.736,6606388
2012/7/9,5.755,5.976,5.698,5.909,6639500
2012/7/10,5.592,5.746,5.553,5.736,5173509
2012/7/11,5.678,5.688,5.573,5.601,2846407
2012/7/12,5.832,5.89,5.573,5.669,6061464
2012/7/13,5.765,5.87,5.755,5.832,4199442
2012/7/16,5.409,5.794,5.39,5.765,5502283
2012/7/17,5.457,5.496,5.39,5.429,2982845
2012/7/18,5.467,5.496,5.323,5.467,4232580
2012/7/19,5.592,5.678,5.419,5.448,5707035
2012/7/20,5.505,5.601,5.477,5.563,3481572
2012/7/23,5.429,5.457,5.361,5.457,2569963
2012/7/24,5.544,5.563,5.39,5.429,3284843
2012/7/25,5.486,5.601,5.457,5.496,2838247
2012/7/26,5.4,5.563,5.38,5.563,3077783
2012/7/27,5.409,5.438,5.361,5.429,1784796
2012/7/30,5.227,5.457,5.208,5.409,3346326
2012/7/31,5.063,5.332,5.044,5.332,2716413
2012/8/1,5.15,5.179,5.073,5.073,4037120
2012/8/2,5.063,5.14,4.996,5.131,2613173
2012/8/3,5.208,5.227,5.073,5.083,3476449
2012/8/6,5.332,5.361,5.14,5.188,4816184
